3.850000,3302,25241707-gotham-academy-vol-2
3.470000,977,25332054-finding-mr-brightside
3.540000,1661,25817494-the-stopped-heart
3.830000,1483,26494476-an-unattractive-vampire
4.010000,1479,17792250-jacked-up
3.620000,1959,29755703-davenport-house
4.560000,516356,25587463-the-nightingale
4.080000,285979,18692431-everything-everything
4.470000,200874,23437156-six-of-crows
4.580000,180370,18006496-queen-of-shadows
3.930000,101366,23848559-furiously-happy
3.720000,246272,25041504-after-you
3.990000,134065,25574782-pretty-girls
3.570000,100941,24612118-fates-and-furies
3.900000,148610,22716447-why-not-me
4.150000,98765,24120519-library-of-souls
3.760000,115930,25074850-the-girl-in-the-spider-s-web
3.910000,57443,18304322-dumplin
3.370000,46300,24388326-the-heart-goes-last
3.610000,37770,23754479-purity
4.390000,57427,25242224-the-story-of-the-lost-child
3.800000,23371,24452249-did-you-ever-have-a-family
3.960000,32580,25667918-binti
4.180000,33287,24876258-the-aeronaut-s-windlass
4.430000,46358,25451555-saga-vol-5
3.930000,14430,17564519-walk-on-earth-a-stranger
4.290000,32027,24937499-her-final-breath
3.790000,18892,25005214-queen-song
4.200000,43157,25564446-the-air-he-breathes
4.160000,37226,25189315-smoke-gets-in-your-eyes
3.340000,43347,25837341-the-good-neighbor
3.760000,22548,23719378-girl-waits-with-gun
4.290000,20601,25657130-all-american-boys
4.320000,25569,24488476-the-fate-of-ten
4.080000,21468,24396876-the-thing-about-jellyfish
3.980000,49995,23664710-make-me
3.970000,16219,23566909-the-marvels
4.150000,22789,13612962-the-copper-gauntlet
4.100000,26341,25802884-hollywood-dirt
4.490000,21316,24611623-in-order-to-live
3.880000,18337,25334576-grief-is-the-thing-with-feathers
4.050000,30710,23717678-the-murder-house
3.980000,17682,23310699-crenshaw
3.750000,9154,23943137-sorcerer-to-the-crown
4.020000,13226,25255576-asking-for-it
4.100000,6578,20922826-what-we-saw
3.380000,9992,24292310-two-years-eight-months-and-twenty-eight-nights
4.080000,9870,23444482-the-traitor-baru-cormorant
4.320000,10341,23995249-the-invention-of-nature
3.200000,22302,25131600-aftermath
4.070000,13075,23732096-the-unbeatable-squirrel-girl-vol-1
4.350000,19979,22886868-the-shepherd-s-crown
4.250000,16019,25067046-lost-stars
4.010000,14328,21942340-dark-wild-night
3.620000,7138,23369370-hello-goodbye-and-everything-in-between
3.810000,4426,20734002-the-weight-of-feathers
3.970000,8874,25163300-the-hired-girl
4.160000,12755,23524610-one
4.200000,16768,25167898-grayson-s-vow
4.220000,11322,23381009-the-fiery-trial
3.840000,13069,25837338-the-girl-from-krakow
3.760000,8133,24885636-zeroes
4.080000,13084,25546167-descender-vol-1
4.290000,14005,25234004-until-jax
4.090000,14021,25624089-killing-reagan
4.250000,8271,24039422-sweet-temptation
4.560000,6364,24861842-the-food-lab
4.020000,5068,18350798-menagerie
4.010000,14287,25904855-sacked
3.460000,3525,23310761-tonight-the-streets-are-ours
3.750000,6591,23492688-yes-my-accent-is-real
3.410000,5811,11516221-the-scorpion-rules
4.390000,13168,25664796-hold-on
3.740000,7427,23848102-the-killing-lessons
4.030000,14913,25614812-the-scam
3.710000,11779,25089757-undermajordomo-minor
3.970000,5401,23719408-under-the-udala-trees
4.350000,9848,25241317-black-flags
4.430000,13458,17409842-archangel-s-enigma
4.030000,11337,26795865-the-allure-of-dean-harper
3.690000,4640,24039396-fans-of-the-impossible-life
3.610000,5079,24040176-negroland
4.360000,15918,24611529-devoted-in-death
3.820000,6779,23429355-catacomb
3.850000,15746,25335757-wrong-number-right-guy
3.820000,7227,24727094-honor-girl
4.170000,10507,25390016-spiral-of-need
4.090000,9324,23848561-step-aside-pops
4.310000,11683,25284952-paper-hearts
3.520000,3335,20652088-ash-bramble
3.770000,5269,23848027-new-moon
3.400000,7718,24001092-this-is-your-life-harriet-chance
3.950000,4568,24611565-twelve-kings-in-sharakhai
3.800000,5897,25898265-username
4.370000,10946,24397043-the-hollow-boy
3.560000,9300,26310515-coach
4.250000,10559,23834721-ryker
3.650000,4057,23266378-the-next-together
4.140000,7060,23270216-the-blackthorn-key
3.950000,7771,24001095-beastly-bones
3.890000,7662,18309803-unmade
3.760000,8337,25884925-screwed
4.210000,7778,25430352-accidental-saints
4.100000,4540,25508114-the-art-of-memoir
3.930000,10977,23848051-one-year-after
4.050000,3994,23341259-violent-ends
4.050000,6109,22469323-firewalker
4.320000,8796,23374189-hard-love
3.620000,6540,23492477-the-drafter
3.970000,15254,23160039-a-curious-beginning
3.940000,5188,23719398-2-00-a-day
4.280000,4933,24893241-a-mad-zombie-party
3.450000,3339,23492600-f-ck-feelings
3.980000,5678,26762222-sins-of-sevin
3.180000,5823,25241483-the-past
4.180000,9179,24875378-come-rain-or-come-shine
3.490000,5139,24796231-the-story-of-my-teeth
3.810000,1762,22811807-this-monstrous-thing
4.140000,12545,20980791-forever-with-you
4.070000,2759,25256386-out-of-darkness
4.130000,8550,26125005-some-sort-of-happy
3.830000,3390,24331373-sisters-in-law
4.060000,6621,26131858-touch-me-not
3.610000,5278,23492577-eve
4.160000,3566,192221.How_to_Solve_It
3.910000,6168,26172315-sincerely-arizona
4.340000,3433,24727079-symphony-for-the-city-of-the-dead
3.950000,4461,25829156-arcadia
3.570000,2924,18748653-daughters-unto-devils
3.840000,3781,24388414-my-kitchen-year
4.330000,6980,25232816-storm-of-lightning
3.970000,4672,23995491-lady-killer-vol-1
4.170000,6413,26523227-september
4.150000,6008,23723798-the-highwayman
3.910000,12950,25328976-the-drowning
3.670000,1929,19278261-mirrored
4.230000,4231,23310694-most-dangerous
4.390000,5382,24611866-the-boys-in-the-boat
4.270000,3776,20662291-stand-off
4.090000,5945,22152434-dark-ghost
4.090000,9576,24931971-darken-the-stars
4.120000,2038,18369372-the-one-thing
3.580000,1870,23245337-dreamland
4.140000,7020,24422342-liar-liar
4.230000,6930,26026345-numbers
3.650000,5884,21943244-leaving-berlin
3.570000,1177,25953488-never-never
4.170000,4456,23444036-under-my-skin
3.970000,7574,24952631-the-paradise-of-glass
4.040000,4189,23257157-the-wolf-wilder
4.100000,5304,22874150-the-end-game
4.120000,3464,25596198-best-laid-plans
3.610000,187,25586052-developing-minds
3.550000,2593,24885790-lock-mori
4.470000,3380,26166765-a-trail-of-echoes
3.940000,7011,23848587-sweet-caress
3.510000,2488,23203744-i-crawl-through-it
4.240000,2134,23995415-black-earth
3.590000,2895,18464362-updraft
3.680000,2911,23870836-infinite-in-between
3.520000,4272,20587589-above-the-waterfall
3.730000,3988,24039429-the-art-of-crash-landing
4.160000,4615,24849422-faceless
4.280000,4812,6648041-les-miserables
3.830000,3646,24875394-the-gates-of-evangeline
3.300000,103,23635534-movie-game
3.900000,1724,20499923-a-curious-tale-of-the-in-between
4.030000,4588,23735067-waiting
4.130000,4607,26538415-reapers-and-bastards-anthology
3.920000,2573,25614228-unfinished-business
3.660000,2445,13065338-wild-crush
4.090000,5795,25537669-fear-us
3.760000,3153,25582543-unbecoming
3.980000,2133,22857246-black-man-in-a-white-coat
3.730000,1790,23277166-the-shrunken-head
4.260000,6338,23582846-drowning-to-breathe
3.670000,5093,24458231-mycroft-holmes
3.440000,4833,23315840-fast-girl
3.920000,3901,22050223-slider
3.860000,3998,23848453-the-last-midwife
4.090000,1164,22082098-your-voice-is-all-i-hear
4.270000,5486,25337337-the-walking-dead-vol-24
3.590000,3179,25062147-house-of-thieves
4.180000,3580,26125352-suit
3.760000,1673,18144797-the-book-of-secrets
4.080000,3121,21947304-a-new-hope---the-princess-the-scoundrel-and-the-farm-boy
4.010000,3010,25961139-the-drowning-game
3.880000,3557,24376905-driving-heat
3.480000,1589,23845952-the-appearance-of-annie-van-sinderen
4.420000,4017,25518107-beyond-what-is-given
3.450000,2740,18635099-girl-in-the-woods
3.730000,2208,25111020-the-sisters-of-versailles
4.100000,4396,24944848-marry-me-at-christmas
3.940000,3906,23288809-pushing-the-limits
3.830000,3653,25110726-the-mistake-i-made
3.820000,2082,18190201-the-doldrums
3.970000,26737,26810258-seven-brief-lessons-on-physics
3.590000,4247,27812298-sinful-cinderella
3.980000,3996,26106502-the-year-i-became-isabella-anders
3.910000,1543,23492669-after-the-parade
3.950000,2941,25778478-sexy
3.470000,1437,25488996-ghostly
3.500000,2609,24886634-bream-gives-me-hiccups
3.390000,1393,24869879-not-on-fire-but-burning
2.930000,1332,23718736-cut-both-ways
3.980000,2529,24236964-blow
4.260000,327070,16096824-a-court-of-thorns-and-roses
4.130000,153623,20698530-p-s-i-still-love-you
3.820000,168522,22918050-the-heir
4.100000,126281,22544764-uprooted
4.160000,91636,18798983-the-wrath-and-the-dawn
3.490000,125170,22609317-luckiest-girl-alive
4.180000,80111,19351043-nimona
4.140000,60986,22609391-the-wright-brothers
3.990000,78551,22816087-seveneves
3.920000,43927,18660447-the-fill-in-boyfriend
4.050000,46717,23009402-saint-anything
4.000000,21521,23209971-girl-at-war
3.940000,50335,23602562-our-souls-at-night
3.940000,42821,3722183-a-god-in-ruins
4.070000,20422,17661416-made-you-up
4.130000,55610,25564665-the-mistake
4.080000,42090,24422492-never-never
4.030000,22109,22929741-the-argonauts
4.000000,37852,24228353-trail-of-broken-wings
4.100000,49137,18500665-end-of-days
4.130000,20348,22297138-the-novice
3.660000,17380,21570318-crimson-bound
4.080000,26078,23714532-beautiful-sacrifice
4.050000,29278,674220.Again_the_Magic
3.830000,18362,23209924-the-water-knife
4.020000,33150,24504274-pucked
3.870000,16996,22609485-the-soul-of-an-octopus
4.190000,30146,23122175-the-friend-zone
4.000000,15601,23398961-the-sound-of-glass
3.860000,16775,23592175-the-lie-tree
3.850000,17757,22639095-the-isle-of-the-lost
4.040000,30035,22934446-not-my-father-s-son
4.230000,13050,23287193-born-survivors
4.350000,18916,25451852-dawn-of-wonder
4.160000,7695,23014759-letters-to-the-lost
3.960000,14627,23149128-extraordinary-means
3.550000,16918,22749796-dietland
3.840000,238899,23398763-everything-i-never-told-you
4.380000,14352,18752963-the-crown-of-ptolemy
4.140000,23468,23012877-rat-queens-vol-2
4.200000,21293,22609358-the-seven-sisters
4.230000,160379,22535480-elon-musk
3.740000,10383,23278280-off-the-page
4.320000,17579,22922356-eighth-grave-after-dark
4.350000,15322,23128387-a-silent-voice-volume-1
3.640000,12813,23012475-the-knockoff
3.490000,10537,23019295-when-to-rob-a-bank
4.060000,9570,22208238-maximum-ride-forever
3.980000,17180,23281944-day-shift
3.610000,13758,23245594-beach-town
3.760000,5383,18710209-tiny-pretty-things
3.640000,5602,16071187-the-cage
4.020000,15636,114168.Worth_Any_Price
3.950000,14335,23282062-the-year-of-living-danishly
4.370000,6950,22886112-in-real-life
3.790000,8571,25308876-church-of-marvels
3.980000,9190,23014593-little-black-lies
4.190000,6157,23281915-you-deserve-a-drink
4.030000,8127,18132923-ice-kissed
3.730000,7035,23604325-gumption
4.060000,10565,17408897-i-am-princess-x
3.590000,5579,23012481-the-gracekeepers
4.030000,6530,22928874-rise-of-the-robots
3.990000,10251,24369122-boundary-crossed
4.090000,6469,22232035-all-i-know-now
3.880000,9871,19405297-we-are-all-made-of-molecules
4.090000,9625,23546848-thor-volume-1
3.740000,4600,18490777-the-mapmaker-s-children
3.710000,3465,22926684-the-fangirl-s-guide-to-the-galaxy
3.910000,4530,22934474-fat-girl-walking
4.390000,13063,24241524-conviction
3.790000,8747,23278464-the-guest-cottage
4.190000,7087,23280252-my-fight-your-fight
4.030000,5757,23197288-hold-still
3.880000,5301,22749788-undertow
4.480000,11374,23389993-gus
4.230000,5574,22529127-team-of-teams
3.470000,6388,23014674-the-scarlet-gospels
3.690000,3190,23012473-one-rainy-day-in-may
3.520000,3846,22609429-things-you-won-t-say
4.130000,4363,22889768-the-quartet
4.090000,7522,25182342-black-rainbow
3.650000,5719,23559647-the-vagrant
3.970000,5104,22544758-triggers
4.150000,12209,24950581-capture
4.190000,3605,23846010-if-you-feel-too-much
4.380000,43684,18215192-sword-of-destiny
3.810000,3291,22798836-dangerous-deception
3.880000,13790,23197346-radiant-angel
3.350000,2371,22840398-illusionarium
3.760000,8270,25162114-fair-game
3.850000,5145,22574726-the-huntress-of-thornbeck-forest
4.080000,7495,22249707-all-played-out
4.010000,4708,22609354-the-dorito-effect
3.740000,9599,23346506-truth-or-die
4.170000,9578,24751841-fear-you
3.670000,4291,22889835-the-book-of-aron
3.290000,5401,23285822-mislaid
3.860000,5121,23398854-i-regret-nothing
3.710000,4467,23015962-the-improbable-theory-of-ana-and-zak
3.660000,2247,18588998-5-to-1
4.030000,27957,24435417-14th-deadly-sin
3.860000,3450,22238184-a-school-for-unusual-girls
3.960000,6654,24971047-the-gentleman-mentor
3.500000,10798,23316521-the-green-road
3.520000,3412,18478083-kissing-in-america
4.030000,4203,16181625-lion-heart
4.050000,5832,25507388-paladin
4.390000,4554,25384128-a-turn-of-tides
3.470000,5376,22822857-make-something-up
2.960000,4937,22237470-i-take-you
4.420000,8747,18002681-trust
4.190000,7107,24683167-shingaling
4.180000,6333,25314953-center-mass
4.070000,8035,25409003-may
4.270000,4979,21860884-echo
3.860000,3971,22820059-the-other-man
3.740000,2786,23282249-archivist-wasp
4.170000,5929,20424928-apex
4.010000,5663,21422007-dearest-rogue
3.700000,3443,22445886-until-the-beginning
3.550000,3150,23164956-loving-day
3.530000,1729,22718710-love-fortunes-and-other-disasters
4.200000,6368,23492748-the-summer-s-end
3.800000,5703,23164970-batgirl-vol-1
4.070000,8737,22749744-the-ghost-fields
4.260000,3754,23462662-american-wife
3.920000,3190,23281789-the-book-of-phoenix
4.170000,10146,23316488-misbehaving
4.020000,5141,23281792-the-fugitive
3.300000,4933,25054175-day-four
4.180000,4403,22609089-searching-for-beautiful
4.230000,234408,23281626-the-invention-of-wings
3.840000,1839,23197565-leave-your-mark
3.970000,2770,20894361-combative
3.870000,6320,23197534-solitude-creek
3.750000,58752,22750073-the-windup-girl
3.680000,875,23281932-tracked
4.270000,5194,23015911-mended
3.970000,1612,22836576-the-death-code
4.180000,105991,23281894-the-book-of-life
3.840000,1657,25480581-fury
4.110000,4075,21375203-flood-of-fire
3.550000,3494,25601261-rough
4.140000,5958,64305.Maskerade
4.160000,4393,22082059-a-handful-of-stars
4.420000,2916,17305051-brendon
4.090000,3637,23434265-dirty-past
3.820000,1941,24036086-from-a-distant-star
4.250000,5588,25210301-selfie
3.620000,2477,18458117-21-stolen-kisses
3.650000,1258,23009011-ink-and-ashes
4.250000,2584523,25419886-pride-and-prejudice
3.840000,5463,24473001-just-say-when
3.740000,1019,23015948-a-sense-of-the-infinite
3.780000,4386,25373546-shuttergirl
4.030000,2304,23627067-the-choosing
3.310000,1989,22609397-i-ripper
3.950000,2814,22718809-from-the-notebooks-of-a-middle-school-princess
3.910000,2134,22535694-flirting-with-scandal
3.720000,1416,23299562-the-summer-after-you-and-me
3.960000,4215,22151672-cat-s-lair
4.130000,2917,21566797-last-kiss
4.200000,5526,23281922-piranha
4.080000,12562,23401076-escaping-reality
3.970000,3295,25495397-wet
3.780000,1153,23281845-the-house-of-hawthorne
3.200000,1136,22999141-emancipated
4.060000,4255,22890630-midnight-s-kiss
3.540000,6232,25482803-finding-fraser
3.980000,1889,22561320-velvet
3.970000,3232,24500150-always-the-bridesmaid
3.830000,1568,18398627-conviction
3.720000,1748,21048855-fight-club-2-1
3.300000,2770,23281515-jack-of-spades
3.940000,4125,25233256-insatiable
3.100000,1982,22609511-the-well
4.210000,2725,23439154-hades
4.170000,4318,25385454-stand-off
3.710000,1222,20613800-the-last-good-day-of-the-year
4.210000,2555,22875394-interstellar-cinderella
4.140000,3184,24951809-while-we-waited
3.520000,1060,22999153-the-cost-of-all-things
3.490000,856,23168806-seriously-wicked
3.520000,2046,22693249-orient
3.100000,1469,23014677-hugo-rose
3.560000,1882,23128320-the-shore
4.030000,3779,25138086-knight-of-ocean-avenue
3.870000,3461,25564860-insatiable-book-two
3.800000,1932,21847016-revelry
3.410000,1098,22999921-heat-of-the-moment
3.480000,1115,18713071-scarlett-undercover
3.340000,1188,23173049-balm
3.890000,2191,23012503-boo
3.800000,7089,25540390-breaking-up-with-barrett
3.910000,2676,23165655-under-the-influence
3.730000,1549,22892109-the-canterbury-sisters
3.780000,6334,25263927-the-girl-from-the-well
4.130000,470131,25597577-persuasion
4.480000,155929,13206900-winter
4.360000,82184,25111004-november-9
3.550000,78271,26025580-the-grownup
4.280000,119045,26889576-the-big-short
3.970000,56343,18310944-the-sandman
4.030000,45666,26827675-troublemaker
3.810000,50514,25152052-the-japanese-lover
3.920000,39074,23512999-the-bazaar-of-bad-dreams
3.940000,42092,24950845-tricky-twenty-two
4.300000,29326,25222064-old-school
4.330000,28555,25142924-the-magic-strings-of-frankie-presto
4.100000,15986,17234659-ten-thousand-skies-above-you
3.920000,22182,25694617-his-bloody-project
4.240000,39072,25010281-the-crossing
3.930000,13363,23310763-the-anatomical-shape-of-a-heart
4.150000,7681,25329850-thing-explainer
4.010000,24694,24611454-stars-of-fortune
4.160000,21905,23204215-the-game-plan
4.080000,23464,25013067-spqr
4.150000,12854,27161964-gratitude
4.140000,35728,25066991-the-guilty
3.960000,37100,25622850-carol
4.410000,11060,23381014-angels-twice-descending
4.230000,21052,25066591-cross-justice
3.230000,10211,25111109-avenue-of-mysteries
4.350000,19538,19504964-sweep-in-peace
4.160000,11317,24582414-reaper-s-fall
4.220000,11779,18725742-manners-mutiny
3.750000,10629,24611888-thomas-jefferson-and-the-tripoli-pirates
3.970000,5948,24299682-untamed
3.670000,11005,24044141-the-improbability-of-love
3.900000,7005,23257464-the-game-of-lives
3.790000,6050,25111008-dear-mr-you
4.200000,12057,26047438-fire-falling
4.400000,11740,26123233-lost-girls
3.760000,2238,24804505-forget-tomorrow
4.000000,14222,25614598-crimson-shore
3.930000,5142,23251133-sweet-nothing
4.330000,7105,27507850-more-than-enough
3.740000,9040,24001083-the-muralist
4.200000,11797,22169495-the-promise
3.850000,7610,20909906-dangerous-lies
3.910000,6837,25750546-act-like-it
3.720000,10168,27556157-mechanic
3.690000,6164,24237785-planetfall
4.350000,6545,27858849-catalyst
4.100000,9328,24689357-the-girl-from-the-train
4.450000,8362,24849026-all-in
3.760000,5938,20550148-need
3.980000,10747,25111011-all-dressed-in-white
4.320000,8426,27261686-ninja-at-first-sight
4.340000,7185,23597621-final-debt
4.360000,8229,25732126-reap
3.930000,9381,23198876-the-revolution-of-ivy
3.890000,2821,25159239-the-girl-with-ghost-eyes
4.260000,3830,23015872-traffick
4.700000,7958,22733616-neverseen
4.060000,8426,26805129-perfectly-imperfect
4.200000,4775,24611562-hard-beat
3.880000,2344,24892774-the-lies-about-truth
4.350000,7004,25882482-in-the-waning-light
3.600000,7759,25901570-boys-in-the-trees
4.090000,4664,25290956-the-golden-braid
4.530000,4620,22024907-long-way-down
4.050000,5739,23848607-warheart
3.790000,5258,25695682-one-king-s-way
4.230000,7128,25868309-easy-melody
4.190000,9404,25179757-even-dogs-in-the-wild
4.140000,5903,26523232-november
3.710000,7565,26046572-monster-prick
4.280000,4058,25111328-438-days
4.020000,25533,27837695-corrupt
3.940000,8358,27838211-eighteen
4.420000,5366,23848002-born-of-betrayal
4.160000,2779,25571952-unstoppable
3.910000,6114,25205404-the-mistletoe-inn
3.870000,1984,23277959-until-we-meet-again
4.060000,701,22663633-hello
4.130000,4350,26064429-always-mine
3.710000,3488,25406912-coal-river
4.040000,4385,27318490-my-gita
3.700000,1694,23430483-cam-girl
3.580000,2762,24465518-hotel-ruby
4.040000,4860,27240468-leveled
3.670000,4127,25241463-the-mare
4.060000,4219,18627947-reap-the-wind
4.090000,4969,25707051-dead-in-her-tracks
4.190000,5956,26777823-forbid-me
4.160000,3243,25387851-the-fox-and-the-star
3.980000,2208,20575413-the-big-green-tent
4.160000,3234,25409790-denial
4.430000,3113,27262915-a-hero-of-realms
4.130000,5957,28204812-reign
4.400000,1944,25434355-the-nerdy-nummies-cookbook
3.960000,1347,20980680-black-wolves
4.110000,5246,27389653-the-girl-s-got-secrets
4.350000,5018,27878417-indebted-epilogue
3.790000,5141,25066786-spider-gwen-vol-0
3.750000,4638,25455901-twilight-company
3.790000,3142,23848194-it-ended-badly
3.700000,1674,24999067-bohemian-gospel
4.410000,5617,25745002-mother-bruce
4.230000,2789,27831127-my-soul-to-keep
3.620000,5303,25013184-star-wars
3.950000,4428,21422016-sweetest-scoundrel
3.610000,1638,24951851-the-straw-king
3.630000,3668,26580636-infinity-lost
3.500000,1486,21424692-for-the-record
4.260000,4183,27484033-cruel-and-beautiful
3.540000,3007,24734627-the-bront-plot
3.960000,1764,17899118-treat-me
4.260000,2374,23492740-out-of-sorts
4.390000,5379,26158233-aideen
3.790000,673,25223115-just-visiting
4.230000,3056,25799992-dog-medicine
3.670000,3911,23848124-a-wild-swan
3.560000,3857,25434370-strong-looks-better-naked
3.740000,1667,24611464-white-collar-girl
4.140000,2879,25496466-if-you-dare
4.170000,3247,25538259-it-s-a-wonderful-tangled-christmas-carol
3.320000,1366,24951755-da-vinci-s-tiger
4.180000,4063,17475481-angel-of-storms
3.700000,4807,25113095-star-wars
3.970000,3307,27801521-licked
4.530000,4589,26148369-my-brother-s-keeper
4.150000,4568,26837629-breaking-love
4.210000,2403,24426209-monstress-1
3.500000,2666,25902919-public-library-and-other-stories
4.240000,3794,25128285-billionaire-unbound-chloe
4.220000,3503,25673410-a-demon-s-dark-embrace
4.140000,2345,23611992-queen-red-riding-hood-s-guide-to-royalty
4.100000,2484,25241473-rules-for-a-knight
3.670000,3186,26585966-the-concealed
3.810000,2764,26853119-tempting
4.420000,4596,23004844-the-healing-power-of-sugar
4.180000,3143,25846927-hearts-of-blue
4.200000,4853,27872306-the-stocking-was-hung
4.310000,3270,27842276-rogue
4.300000,4056,23453137-feel-the-burn
4.140000,2714,21848289-the-harder-you-fall
3.790000,3225,23307166-chimera
4.420000,3645,26054738-coup-de-gr-ce
4.150000,2875,27847598-strum-your-heart-out
3.710000,1834,22889772-little-victories
4.040000,3038,25387552-concussion
4.140000,3178,22665491-cast-in-honor
3.730000,2933,26676223-third-base
4.470000,3017,21483120-command
3.740000,1397,26197298-half-truths
4.130000,2897,25316736-the-wedding-chapel
4.150000,2501,25917801-the-casquette-girls
4.480000,5669,26053772-talon
4.220000,3108,26142795-tease
4.000000,4880,24875396-the-pharaoh-s-secret
3.910000,2904,21857392-the-fall
4.060000,3311,25058405-wild-cat
3.910000,1418,25066109-legacies-reborn
3.860000,2645,25387182-the-truth-about-him
4.090000,2091,27204703-unwrap-me
3.510000,3376,26017707-the-mentor
4.140000,3131,25452059-pia-does-hollywood
3.440000,2080,25614241-beatlebone
3.230000,1315,18583265-hotels-of-north-america
3.790000,2077,23310675-calvin
3.960000,4337,26014662-sing-your-heart-out
4.040000,1500,25238350-the-hunt-for-vulcan
3.940000,4053,28083494-hustle
4.100000,1180,24885878-my-diary-from-the-edge-of-the-world
4.290000,2342,25263755-wicked-edge
4.380000,3380,26698038-heart
3.850000,2279,25667920-the-builders
3.640000,629,23359992-triple-moon
3.980000,281,27419429-no-ordinary-star
4.050000,2268,25293458-reckless-in-love
3.360000,1447,23848137-made-to-kill
3.810000,908,23510106-the-sister-pact
3.610000,913,25241954-the-secret-life-of-anna-blanc
4.090000,2756,26125656-slut
4.260000,2119,26098221-zero-hour
3.950000,3289,25456815-vegas-love
3.860000,1828,25058352-steal-me
4.170000,1559,18402415-a-mackenzie-clan-gathering
4.300000,14389,25766709-the-storm-sister
4.040000,2370,27782190-out-of-the-blues
3.970000,968,24481467-butterfly-dreams
4.040000,5340,26004620-cross-the-line
3.690000,710,23296348-rules-for-50-50-chances
3.510000,1774,24611528-the-golem-of-paris
3.390000,1215,25430575-all-of-us-and-everything
4.260000,2535,24611719-it-s-only-love
4.040000,1202,24611850-tough-enough
3.740000,229,15015612-mystique
4.160000,4939,19401348-the-vanishing-throne
4.490000,35,27387268-chocolate-making-adventures
3.550000,124,27771932-the-city-of-wizards
4.430000,1745,20764938-endure
4.350000,310905,25899336-when-breath-becomes-air
3.510000,93923,25893709-my-name-is-lucy-barton
3.670000,47154,24529123-this-is-where-it-ends
3.800000,32343,20983362-passenger
4.210000,42812,25744928-deep-work
3.910000,32310,21414439-truthwitch
3.580000,31378,25372801-all-the-birds-in-the-sky
4.450000,54389,18739426-the-bands-of-mourning
4.260000,47220,27252717-the-score
3.800000,51426,386286.Julie_of_the_Wolves
4.200000,22289,23677341-we-are-the-ants
3.490000,33422,25454883-never-never
3.640000,20612,25944381-cruel-crown
3.600000,24921,25279165-the-swans-of-fifth-avenue
4.190000,24831,25332115-the-sound-of-gravel
3.880000,23514,25614984-spark-joy
3.780000,12095,15993203-the-dark-days-club
4.100000,28998,28597587-the-baller
4.210000,19161,12444298-feverborn
3.550000,29968,25573977-the-readers-of-broken-wheel-recommend
3.950000,25752,26252659-big-rock
3.680000,24281,25430584-the-guest-room
3.560000,10023,25362018-steel-scars
4.050000,6380,21094391-the-romanovs
4.380000,20866,28698036-secret-history
4.360000,14787,27833494-dark-money
4.100000,19499,23714544-beautiful-burn
3.650000,8255,25467698-the-love-that-split-the-world
3.580000,54881,25622780-wide-sargasso-sea
3.950000,12008,25663807-the-things-we-keep
4.120000,18788,25828204-f-ck-love
4.090000,24837,25663888-orphan-x
3.730000,16848,25912206-the-noise-of-time
4.230000,665718,28094574-it
3.730000,16457,25817395-the-ex
3.880000,8331,25111005-a-thousand-naked-strangers
4.240000,16811,16280689-staked
3.720000,12195,28644528-the-tumor
3.710000,23443,25489012-the-road-to-little-dribbling
3.840000,10671,25111142-what-was-mine
3.900000,10585,25431172-the-forgotten-room
4.110000,13852,27207328-dirty-together
4.140000,13273,22926494-appealed
4.080000,13055,25197119-built
4.340000,15337,23848452-the-dirt-on-ninth-grave
3.390000,10976,25472765-american-housewife
4.060000,18313,731804.Pinkalicious
4.240000,7926,16130759-night-study
4.430000,8279,25667474-orange
3.770000,47547,25817407-the-siren
3.820000,2697,29059581-stuff-ive-been-feeling-lately
3.740000,6890,22929602-what-belongs-to-you
4.220000,9879,23909755-city-of-blades
3.660000,5641,23719481-mr-splitfoot
3.630000,9972,25387896-the-expatriates
4.250000,10759,28525188-columbus-day
3.710000,3220,23495112-the-impostor-queen
3.610000,5595,25604513-your-heart-is-a-muscle-the-size-of-a-fist
3.960000,457707,28253070-the-gunslinger
3.920000,14290,28387306-while-my-eyes-were-closed
4.050000,10285,25362841-city-of-the-lost
4.290000,4278,25330108-freedom-is-a-constant-struggle
4.180000,11984,25812667-written-in-fire
3.990000,4374,25665016-the-memory-of-light
4.310000,11706,27269638-pucked-over
4.140000,4177,18743370-front-lines
3.470000,2319,22065067-sword-and-verse
4.470000,10291,28790025-reign-of-madness
4.320000,12493,25879951-sebring
4.340000,9857,25596593-known
3.880000,61447,26117546-what-she-knew
4.210000,3879,28648863-juliet-takes-a-breath
3.610000,4656,23480844-firsts
4.300000,1777,25430558-in-a-different-key
4.210000,7865,25387393-mr-lemoncello-s-library-olympics
4.030000,4009,25733994-the-productivity-project
4.160000,4084,25330544-the-only-pirate-at-the-party
4.070000,2296,25430578-cure
3.600000,2711,22663629-shallow-graves
3.440000,6377,25431238-the-portable-veblen
3.820000,5196,26465507-my-sister-rosa
4.000000,13398,25787901-nypd-red-4
4.040000,8618,28441628-dead-lawyers-don-t-lie
4.030000,4844,28666751-michael-gresham
3.950000,9839,23316526-the-second-machine-age
3.880000,7980,28816172-ps-you-re-mine
3.720000,6107,26196106-the-darkest-secret
3.730000,3165,11992012-the-prophecy-of-shadows
4.390000,7054,26883802-cunning
4.180000,8609,22848621-happily-ever-ninja
4.070000,10006,25387897-the-bitter-season
3.310000,5547,25489159-this-census-taker
4.110000,10202,33586211-the-golden-son
3.670000,5785,22453727-anna-and-the-swallow-man
