4.98,18706304
4.89,25629133
4.72,32217550
4.88,14748726
4.67,14803511
4.83,16543761
4.88,14748726
2.99,7640495
4.57,34413518
4.42,48218579
4.71,16932050
4.68,30653462
3.96,50693314
4.78,54047481
4.76,34526781
4.95,7787656
4.19,4542223
3.72,3580833
3.65,54195730
4.25,1640163
5.00,21573895
3.75,4472055
5.00,5398229
4.95,9678776
5.00,10215305
4.50,590789
4.75,8193783
5.00,18491994
4.17,11948219
3.58,1299547
3.57,2407642
4.62,25855015
3.66,20080154
4.63,35853657
3.76,7447897
4.00,6026624
4.43,1641021
3.17,26723905
3.96,5925902
3.36,29047895
3.89,40091261
4.38,26969882
3.19,34800951
4.81,7575913
4.20,8951294
3.87,47208326
4.43,64743123
4.52,51689148
4.70,61522175
4.29,64231181
3.39,20547381
3.63,7946074
4.30,14476757
3.71,12001280
4.11,2197013
3.91,3388664
3.82,21198579
4.47,46367791
4.88,46028302
3.41,72798138
3.50,46868961
4.66,71128929
3.72,16450138
4.19,33346664
4.58,24094516
4.18,45375439
4.19,64095205
4.55,55295472
3.54,8060792
4.44,26265724
3.89,2562832
3.92,5444169
3.93,9324066
3.35,7889711
3.41,4756329
3.49,809641
3.40,20344407
4.32,595355
3.76,1302775
3.46,24377699
3.54,11072418
3.17,38455364
3.43,26047377
4.29,29728594
3.68,46154118
4.43,35434348
4.13,26428204
4.52,56337479
4.16,3897817
3.83,31533793
3.68,31366582
3.81,31275565
3.90,36632347
3.70,2018505
4.09,5938336
4.52,28103300
4.21,8152701
4.86,14767901
3.72,4614111
3.90,20812512
3.73,3932962
3.68,18069785
3.88,1015287
3.78,2531665
3.86,275400
4.15,13930279
4.06,973558
4.09,10273177
3.11,1910836
3.12,2289972
4.31,2824853
4.15,4970495
3.88,1859681
3.46,1609265
5.00,85732456
3.92,44105134
4.75,84722092
4.38,76314084
4.20,33907249
3.49,82350
4.09,82586786
3.48,11649183
3.81,27518084
4.03,1364648
3.46,775264
3.70,18024300
3.64,56111764
3.54,12529302
4.44,12280997
3.88,10242524
3.78,2355996
4.61,18183099
4.13,5726356
3.68,48138332
4.01,41583
3.76,271355
4.80,49360271
4.42,11976954
3.75,18659130
3.82,58446059
4.50,42277045
4.14,12119353
3.89,15293923
3.57,46204869
5.00,53407151
4.92,36782985
4.46,45237976
3.77,91023758
4.60,26890488
4.28,58756132
4.28,42046032
5.00,77432004
3.91,26244233
4.72,30402628
4.84,39025330
4.47,5737168
4.60,63025633
4.84,86862276
4.89,43125472
3.51,38447241
4.22,40283511
3.10,52889389
4.16,50887366
4.18,46184268
3.65,15224095
4.09,13995121
3.91,1570985
4.32,2990642
4.56,30432466
4.04,2698100
4.00,934662
3.61,3724981
3.62,4159922
3.34,80247437
3.15,35335902
4.17,53418515
4.73,13510236
3.11,732347
4.27,944598
4.13,4413944
3.92,69942389
3.65,24528551
4.31,8259858
4.35,5898452
3.46,5567347
3.33,1831532
4.12,2735696
3.91,64583
4.36,7349067
3.64,25582110
3.64,62869120
3.60,3241133
3.85,3333943
3.70,1759473
3.01,23080450
3.22,632247
3.18,6080568
3.44,44520192
3.85,38478401
4.02,13187147
3.67,8219957
5.00,14633840
4.08,50368723
3.89,63295319
3.45,7930364
3.84,14043443
3.89,18015815
4.46,25761403
3.95,17855531
3.60,4546045
3.80,29183570
4.34,20086072
3.17,1254400
3.82,4741552
3.53,11092882
3.25,12113097
4.37,14748186
3.24,2777787
3.81,12274053
4.04,47064311
3.44,5117138
3.98,6917862
3.69,21283
3.79,2425448
3.60,23952659
4.23,6017870
3.97,688586
3.91,3480406
3.95,17500930
3.82,1145391
3.75,2308783
4.42,721515
3.62,7278834
4.01,1524767
3.56,7433243
3.44,1732983
4.18,12812560
3.71,866277
4.19,5000820
4.10,12198485
4.14,32336177
3.67,13386635
3.91,2400165
4.26,17419844
3.95,1433019
4.29,16705835
4.08,4656177
3.96,3124220
4.11,3041038
4.67,63664227
3.99,25633472
3.68,7489415
3.98,23900493
3.68,11211644
3.93,9589128
4.19,3947630
4.29,69713933
3.79,36113783
3.71,21225607
3.59,3061312
3.76,47717619
3.20,10306732
4.96,5020684
3.54,363848
4.04,32943623
3.15,3089655
3.87,4833283
4.04,7121378
3.63,3531479
4.25,713344
3.61,2241776
3.51,15169006
4.24,995182
4.00,58562820
3.29,11258178
4.06,26441357
4.29,9273161
3.23,108700
3.60,3320405
3.60,1054259
4.05,20690561
4.01,44236380
4.24,39295474
3.84,2169723
3.77,23591238
3.91,20647331
3.90,33738634
3.85,44125660
4.14,87856230
3.74,22691421
3.90,33738634
3.28,10901115
4.95,16254435
3.77,1909872
3.63,56477241
3.90,13355079
4.64,71849349
3.82,32104223
3.72,16450138
3.99,5457171
3.99,1430644
4.78,86644718
4.00,13535966
3.81,53453201
3.98,78843663
3.59,13970804
4.22,26981048
3.75,62220551
4.28,16210764
3.81,33510193
4.82,72681153
3.72,456072
3.79,10634181
4.56,6990466
4.37,39906165
4.61,6603759
3.00,5043922
4.03,2307596
3.00,2494985
2.90,14858185
4.57,18967638
4.35,10574732
3.26,5433298
3.69,19247796
4.23,81955431
3.55,9732816
3.92,4666351
4.45,7620535
3.75,33280608
4.74,22610346
3.83,1132119
3.46,713896
4.18,40640459
4.17,37616450
4.07,19035072
3.98,17491308
3.85,48593288
3.64,3154926
3.69,34273968
3.53,48605567
4.31,2105736
4.58,49637824
3.76,15784560
3.65,10009252
3.59,15666260
3.73,7484999
4.82,60484248
4.18,31122505
3.93,8845752
3.54,14569401
4.02,44478940
3.76,8150316
4.27,3047572
3.65,18568588
4.39,89116103
4.18,26473849
3.21,43882944
3.71,17220847
3.46,62910874
4.57,60393567
4.10,3938236
4.30,8554152
4.33,21163408
4.06,12388593
3.71,4310312
3.93,1306781
3.62,18968048
3.99,13926894
3.71,4310312
3.92,36735178
3.46,5049442
3.74,5594022
3.61,19638596
3.48,2187043
3.91,70129477
3.61,22819383
4.19,46024128
4.00,74144873
4.11,50394189
4.24,59561826
4.25,59824985
4.27,46145736
4.18,47535070
4.09,69722400
4.27,50288854
4.26,45227599
4.90,735413
4.13,201631
4.68,4709150
3.99,7033
4.60,35418516
4.11,580898
4.53,8710463
4.14,807591
3.18,82151127
3.43,64124707
5.00,9381
4.59,61471144
4.06,1307592
2.84,27300730
3.63,1910716
3.61,33985823
4.02,63489238
3.87,17587860
4.83,14056938
5.00,44156631
3.43,1853128
4.47,745624
4.28,3269558
3.33,23208513
4.12,2668361
3.87,6894100
3.34,29519221
4.22,2002278
2.99,90453
3.75,135012
4.90,216893
4.02,2430046
3.42,1736868
5.00,1566558
2.84,27300730
4.19,7985941
4.28,58835
4.32,2544664
4.01,16970374
4.20,718834
3.73,43886006
4.25,7115533
4.51,215395
3.86,1897893
3.62,139142
3.66,152111
3.90,4611234
2.93,25072020
4.17,684405
4.01,8407047
3.36,6443272
3.93,5162400
4.13,11928354
3.58,38221851
3.92,1188165
3.94,3235746
3.30,87427
4.49,14358670
3.89,826906
3.43,968504
3.35,58268107
2.99,14398626
4.34,1845306
4.14,272744
4.79,56303134
4.00,65494067
4.20,29128981
2.70,7483250
3.26,1212004
3.71,12433009
5.00,29956802
3.89,2826895
3.33,2327757
3.43,30141819
4.25,4767769
3.35,5349403
3.77,1002968
4.21,27914695
1.00,14996177
3.79,36113783
3.59,3061312
3.87,4833283
3.71,21225607
3.20,10306732
4.72,14697853
4.96,5020684
3.75,8322083
3.24,13447391
4.04,7121378
4.24,995182
3.88,9698647
3.79,2509987
3.78,8502851
3.92,7631088
4.25,1640163
4.50,3848040
4.53,31971566
4.03,8972903
3.54,2263146
4.83,39371386
5.00,7852642
3.82,12089340
3.96,29920289
4.43,1641021
4.80,24052713
3.74,3626055
4.17,11948219
4.38,26969882
4.37,6388560
3.94,5178850
4.13,2367004
4.28,33430372
4.74,12061671
5.00,29523525
3.61,1641446
4.67,21397430
3.85,1555944
5.00,62357382
4.37,13417541
4.15,35955219
3.69,18264178
3.42,1999780
3.49,43791420
3.79,36113783
3.87,4833283
4.72,14697853
4.96,5020684
3.71,21225607
3.59,3061312
3.20,10306732
3.24,13447391
3.75,8322083
4.04,7121378
4.32,2880073
4.24,995182
4.00,58562820
3.23,108700
3.60,3320405
4.07,2501074
4.06,26441357
4.01,44236380
4.29,9273161
3.84,2169723
3.43,4853662
4.24,39295474
3.77,23591238
4.10,1369783
3.32,23678380
3.53,7157149
3.91,20647331
4.21,22526125
3.19,16272065
3.78,22926746
4.07,22832730
5.00,653200
3.53,18612737
3.39,4922382
3.27,303545
4.38,41495487
4.24,49517109
4.01,24366013
3.51,40213159
3.65,63137
3.23,17011421
4.06,4772408
4.01,614778
3.94,22374743
3.54,47038918
3.41,3044851
4.01,614778
3.62,25335830
3.28,18615977
3.22,56052706
3.70,22452324
3.82,34204757
4.01,614778
3.82,62429422
3.27,22656230
3.66,31045135
4.01,614778
4.96,151993
4.77,2456669
4.13,2152616
4.22,21531931
5.00,4205847
3.22,4896241
4.21,9941820
4.36,1043436
4.45,1101308
3.60,833473
4.14,363264
3.57,2429090
4.64,18712281
4.82,54959894
3.53,548286
3.69,7065763
4.15,2646403
3.52,230065
4.91,732520
4.26,33121124
4.34,964275
3.51,15592082
4.02,142756
3.97,159728
4.70,2549884
4.30,861304
3.84,5587329
3.97,5843895
3.36,1985540
3.59,1696262
4.40,12324885
4.40,2912997
4.50,23236418
5.00,10402213
3.33,17043185
5.00,56764890
3.07,74070218
4.97,68970029
4.92,37978264
4.96,60324442
4.88,65342404
4.31,54839951
5.00,69824550
4.12,17107287
3.90,34853303
4.49,92992810
4.75,31705501
3.85,56805226
4.28,56179128
4.50,2975643
3.55,20499430
4.14,10827454
5.00,80431170
4.19,20682006
4.39,36383878
4.41,8404364
4.44,86057921
4.37,92000209
3.75,81477022
3.81,20537528
4.28,69713933
3.20,10306732
4.16,4213281
3.34,5172893
3.59,3061312
3.87,4833283
3.71,21225607
4.42,35327258
3.96,9077850
4.34,13927940
4.96,5020684
3.92,977943
3.66,60482096
4.00,58562820
3.81,8677063
3.60,3320405
3.93,2474515
3.51,15169006
4.29,9273161
4.24,39295474
3.72,4013864
4.08,5657249
4.41,5951153
4.05,20690561
3.83,1462364
4.62,51546787
3.77,23591238
4.08,4906534
3.91,20647331
3.83,28798380
4.64,6385622
4.01,4326222
4.84,2745390
3.97,37482297
4.69,33255770
3.71,14660444
3.55,32437619
3.69,58823691
3.69,11470958
5.00,6546130
3.67,7279585
3.74,1679352
4.40,14799830
4.55,91984238
4.11,33144443
4.64,16477270
3.90,8968301
4.68,4723963
4.14,11196385
4.31,9565827
4.07,1889531
4.33,28829430
3.50,20086195
3.74,5407108
3.94,25238443
4.11,249523
4.39,21278443
3.61,26048843
2.81,50389143
3.72,27143461
4.65,68480366
3.70,52710209
3.97,36026474
3.94,59603190
3.50,31865414
3.89,6139715
3.75,50092845
3.88,14268994
4.13,51101269
3.68,26429484
3.94,35059638
4.30,49546324
4.00,86728676
3.30,19568064
4.04,18529608
4.17,36578260
4.62,37555008
3.32,10356927
3.45,83459546
4.47,48498414
3.77,20415579
3.21,59344592
3.76,7221934
4.05,61291165
3.44,49607900
3.58,31963364
4.36,65234565
3.51,25276499
4.11,17439639
3.94,5734797
3.87,51866638
3.69,12761710
4.93,31822134
4.58,16446099
4.80,6138900
4.47,11435835
3.51,45496785
3.83,1784593
4.09,63969398
4.03,15969700
3.26,26509067
4.09,15391742
4.90,27549165
5.00,92282432
4.97,74647676
4.99,44660098
4.87,26629407
4.56,23664102
4.02,27948915
4.77,19919231
4.52,31339310
4.82,58411273
4.89,23367954
4.68,32038597
3.55,17146575
4.58,6922232
3.93,1780056
4.64,4845879
4.66,27487798
4.27,9398961
4.23,13210555
4.08,46380814
4.23,86691368
4.81,76774778
4.12,67928088
3.96,16071454
3.89,44824883
3.89,7594024
4.21,93406610
4.39,46818492
4.31,48827715
3.95,68470887
4.16,23191312
3.85,54747270
4.25,70640543
4.22,3828473
4.10,47702922
4.13,34117762
4.29,96533340
4.33,68658810
3.61,75164700
4.73,52673848
4.33,80801420
4.24,64823830
4.16,46877076
3.57,2145059
4.06,38545376
4.26,55641279
4.74,8094543
3.79,6720768
3.50,1778676
4.33,1566943
2.67,18714565
5.00,16060286
3.99,27192992
5.00,4502326
3.03,320289
3.85,29287441
4.16,5207368
5.00,25102487
3.58,7591808
3.54,23580633
3.14,69980889
3.91,3368895
3.70,2045294
3.48,43342511
4.39,76009209
4.27,51424210
4.55,62527412
3.04,1806073
4.79,11431171
3.87,5861882
3.64,1250473
4.75,29091282
4.15,7345687
4.37,12663460
3.91,1834122
3.43,10141232
3.21,334766
3.68,5872950
3.15,7476945
3.92,68610628
3.24,1359046
3.65,14587655
3.44,44520192
3.93,38830477
3.58,952810
3.98,20629965
4.29,80362078
4.71,31912910
3.13,22024407
3.81,10205554
3.42,4087321
4.44,4187914
4.19,47940722
3.55,21825445
3.34,14393387
3.97,65464464
3.65,75319
3.77,38672507
4.15,36553919
4.46,15890158
3.62,7487619
3.87,52692975
3.96,1469669
3.56,20492628
3.06,6782087
4.02,29954139
3.93,40447521
3.61,3387843
3.88,5669477
3.67,1912701
3.96,16159296
3.56,2686261
3.54,4112198
5.00,28403115
3.74,4817510
4.11,9622805
3.82,14088460
3.54,71720
4.04,2980077
4.62,65943483
4.19,1919159
4.27,10624006
3.41,5915228
4.35,26402170
3.66,4420669
3.47,2246398
3.86,7279850
3.68,5424458
4.15,43543255
3.87,16472062
3.34,3430308
3.49,3498889
3.32,3760572
3.94,312691
3.46,2281833
4.19,1246765
3.58,115158
4.01,31763038
3.26,38849999
3.48,2189493
4.08,108991
4.36,7408992
3.46,6809917
3.33,3581866
3.47,2999717
3.34,3849903
4.39,1194517
4.25,1190762
4.16,2854963
3.38,1019021
4.10,14734360
4.35,59510944
3.97,4317231
4.62,63975278
4.28,4144942
5.00,36236514
3.82,34627746
3.65,12061754
3.95,844222
3.73,27696878
4.12,6074831
3.49,3498889
3.63,1802746
3.88,2750943
3.99,7401110
4.77,987948
3.91,7091879
4.08,226769
3.89,29936469
3.67,42795846
3.75,37028084
3.46,34676758
4.30,78439380
3.93,12807718
4.07,1886234
4.19,19638605
3.83,22637991
3.76,18550187
4.03,46904593
4.34,58168540
3.52,35134713
4.14,51136198
3.49,16335136
3.92,11496904
3.46,68579654
3.74,15975743
4.13,55689141
3.58,76348199
3.49,54641235
3.97,54158928
4.40,51197959
3.91,18770849
3.73,14024451
3.43,5293376
3.79,5788254
3.67,5827918
3.99,5154729
3.44,6348927
5.00,7407586
4.03,6656171
4.08,4758827
3.35,1137192
4.35,18645267
3.25,51367383
3.83,30047406
3.58,20626293
4.16,7653154
4.56,37784554
4.03,35568590
2.73,22486171
4.15,26933368
4.83,6126807
4.10,47576902
3.88,70905405
4.97,69388182
4.42,82903363
4.80,28585042
3.37,33964227
4.39,62298518
4.62,70432460
4.12,9732341
4.10,48011388
4.88,7239413
4.69,34470690
4.54,2486138
4.52,21838958
2.32,19785643
3.61,58827160
3.44,44520192
3.92,68610628
3.24,1359046
3.65,14587655
4.51,55021787
4.04,5835261
3.00,11828657
4.03,29787548
4.29,80362078
4.02,38857816
3.85,85431137
4.71,31912910
3.79,20325359
3.81,10205554
3.68,1986410
3.13,22024407
3.73,21223898
3.55,21825445
3.93,40447521
3.25,44002285
3.77,38672507
3.19,29690151
3.96,4737491
3.82,33079
3.73,1519823
3.87,1143665
4.02,29954139
3.97,7068558
3.80,7356691
3.71,122647
3.92,52885248
4.01,4946686
3.29,2034458
3.87,42690039
3.89,621916
3.69,3036256
3.46,32647741
4.11,80294965
4.23,49468680
4.88,70273873
3.97,19583929
4.83,7391926
3.83,13640021
3.56,27080544
4.60,26932696
4.03,17930920
3.76,34367827
3.63,2536166
4.99,18747759
4.39,65380338
3.87,23693075
3.44,50015631
4.25,44380946
4.21,33672102
4.14,29758873
4.33,51202309
3.91,63513732
3.92,2174508
3.70,7846482
4.11,703972
3.44,44520192
4.07,6493658
4.46,15806768
3.62,1566203
3.24,1359046
3.92,68610628
3.79,20325359
4.64,1996000
3.92,1435391
3.62,28871375
2.89,1467942
3.41,2072864
4.00,86141766
3.68,1986410
4.71,31912910
3.81,10205554
3.73,21223898
4.02,29954139
3.06,455540
3.93,40447521
3.77,38672507
4.19,46977322
3.87,52692975
3.61,3387843
3.62,7487619
4.12,3443866
3.71,122647
3.80,7356691
3.32,1398540
3.85,1976394
4.01,42799394
3.52,3197522
3.70,7241407
4.18,18632721
3.86,11866409
4.44,89204852
4.44,25423178
3.82,101529
3.76,7985522
4.34,22155145
4.91,8571679
4.15,6989549
4.52,86050799
4.16,10691737
4.16,8805387
3.78,64486
4.33,15991641
3.41,2177891
3.32,10286482
4.66,49028294
3.66,620387
4.75,9309595
3.44,4362394
4.19,23554245
2.95,26793984
3.48,2187043
3.57,83526
4.05,5573346
3.92,4511905
4.03,1639257
3.47,2947142
3.54,3360102
4.16,1671381
4.39,11743283
4.08,563381
5.00,26988352
3.64,727301
5.00,21926064
3.88,23119423
3.59,958375
4.33,14410054
3.84,13210285
3.95,2764673
3.42,608861
4.07,14484490
4.35,4376502
4.56,4986375
4.75,2087755
3.59,3483985
3.82,5807711
3.82,1342886
3.73,1471413
3.20,30507530
3.83,4801439
4.15,7593580
4.29,4240520
3.66,4838148
4.46,27945614
4.52,925949
3.84,35978
3.87,51866638
4.58,16446099
4.93,31822134
4.47,11435835
4.96,9060076
3.51,45496785
4.80,6138900
4.97,13199134
4.74,20675507
4.90,27549165
4.03,15969700
4.72,50697385
4.25,54760479
4.97,74647676
5.00,45145487
4.89,23367954
4.56,23664102
3.26,26509067
3.55,17146575
4.82,58411273
4.68,32038597
4.41,17319382
4.57,29801733
4.39,13709643
4.52,31339310
4.87,26629407
4.66,27487798
4.64,4845879
4.72,59740919
3.93,1780056
3.97,7363559
3.43,2640737
3.32,30079754
3.82,21198579
3.66,38992134
3.63,585675
3.92,3632197
3.49,1955822
3.58,19059432
3.19,17613779
3.76,68501165
4.13,10837184
3.28,1250314
4.50,68478459
4.44,32115648
4.43,4369882
4.00,12799080
3.71,3236590
4.57,19617772
3.71,1957287
3.48,6139194
3.27,14094232
2.59,46250758
3.69,799862
3.81,10299042
3.57,88423372
3.29,12002332
3.41,565673
3.45,5786928
4.14,5351604
3.87,4833283
4.28,69713933
3.71,21225607
3.20,10306732
4.58,5846882
3.59,3061312
4.27,2684198
3.69,18264178
3.76,1476867
4.08,5657249
4.96,5020684
3.82,2308874
3.82,2308874
4.98,89093534
4.04,7121378
4.24,995182
3.51,15169006
4.06,26441357
4.24,39295474
4.00,58562820
3.78,924018
4.05,20690561
3.84,2169723
3.35,198484
4.01,44236380
4.29,9273161
3.98,821868
3.95,237337
3.72,18180904
3.91,20647331
3.44,44520192
4.03,23619321
3.92,68610628
3.15,7476945
3.42,4087321
4.01,36595208
4.03,4919283
4.24,72408606
3.20,11713906
4.54,72770224
3.80,2507556
3.81,10205554
3.80,48039868
3.77,38672507
3.87,52692975
3.93,40447521
4.29,58977838
3.97,65464464
3.80,7356691
4.21,5591839
3.83,1462364
4.07,55913726
3.96,1469669
4.52,91654582
3.89,4705344
3.20,12248943
2.87,6120584
4.17,63279724
4.21,5932159
3.86,15308827
2.85,7102844
3.62,8925316
3.45,26958286
3.70,5101312
2.00,91720110
5.00,73683412
3.16,16893254
3.80,55990193
3.73,4460088
3.67,26748759
4.72,14992013
4.00,20578458
4.32,55809620
3.84,9222137
4.44,12554142
4.95,6582651
4.00,6625421
4.27,41522608
3.57,1257940
4.53,12836327
4.97,24238017
3.08,56464474
4.41,55060522
4.23,57673801
3.62,5318856
4.51,22613002
3.92,36735178
4.24,10131654
3.98,25691034
3.72,2281137
3.93,7228828
3.98,7336184
4.50,40448924
3.77,100306
4.78,38365341
3.58,4269099
3.47,10712741
4.17,25127857
4.15,6632817
4.33,78852226
3.80,26378521
3.88,85347537
3.46,4793251
3.38,42116438
3.40,2704424
3.61,4539525
4.50,191523
4.05,1669785
3.54,5399473
3.67,7060018
3.22,3932939
3.92,2126507
3.37,20797021
4.04,40737216
4.19,7076639
3.26,1262683
3.46,1688359
3.34,343018
3.37,2715018
3.61,2426502
4.92,47741763
4.21,42214962
4.31,12516485
4.63,30952995
4.31,13403672
4.05,36129383
4.48,5425963
4.53,11225432
4.70,51145556
4.93,12488855
4.61,6980591
3.32,19574380
3.64,47853658
4.16,30208464
2.67,23677233
4.81,25075506
4.80,54891472
3.61,31822791
4.96,29054696
4.77,38505121
4.72,17629075
4.71,56306596
4.93,20530129
4.35,13333843
3.94,15589426
3.73,19117953
4.35,6245313
3.99,5713741
4.67,55526733
4.86,51182481
3.44,44520192
3.15,7476945
3.62,28871375
3.42,4087321
3.93,38830477
4.21,5591839
4.50,6153511
4.54,72770224
4.29,80362078
3.68,1986410
3.81,10205554
4.71,31912910
3.73,21223898
4.29,58977838
3.77,38672507
3.90,80368086
3.93,40447521
3.55,21825445
4.15,36553919
4.09,8516018
3.85,51205978
3.87,52692975
3.19,29690151
4.12,3443866
3.80,7356691
3.82,33079
4.12,2735696
3.56,20492628
3.20,12248943
3.61,3387843
3.19,58672242
3.34,11191147
3.44,3990525
3.73,26584355
3.81,5632782
3.65,4985011
3.35,11811388
3.63,1103659
4.23,359529
4.11,816280
4.09,74117795
4.88,1385708
3.19,74898877
4.03,10027600
4.01,50877792
3.99,1656150
4.15,4226677
4.18,513481
4.10,656269
4.17,10955824
3.69,24591645
3.67,12257210
3.89,1429554
3.54,9639298
3.82,3056790
3.50,4235361
3.90,50871538
4.03,9592685
4.27,23681997
3.82,1092120
4.52,51689148
4.43,64743123
3.81,20440218
4.68,20328134
4.44,64311491
3.71,12001280
3.82,21198579
4.33,92347541
3.98,1145788
3.39,20547381
4.11,2197013
4.88,46028302
3.90,4291106
3.87,31695092
3.41,72798138
4.34,11993655
3.48,582656
4.23,46300583
4.73,23128981
4.28,34670522
4.44,26265724
4.66,71128929
4.43,48944417
4.86,66513982
2.70,8182515
3.79,76231708
3.54,8060792
4.07,18186180
3.35,7889711
3.82,1152622
3.79,4724403
3.92,2973559
3.87,121599
3.66,119425
3.67,8344656
3.89,18085742
4.21,24659816
3.75,6515737
3.60,9375657
3.57,5373291
3.99,9045820
3.98,5318410
4.75,1376400
4.97,20167665
4.30,7315894
3.46,5876727
4.11,3952380
5.00,75818613
4.97,35835865
4.83,78368900
5.00,85426367
4.98,74490659
4.66,30298446
4.98,48798666
4.99,7566756
4.60,69441206
4.45,78792988
4.98,75730938
4.99,69809378
5.00,73293632
4.88,45295773
3.67,44687529
4.10,17346275
4.90,65855920
4.83,71245678
4.41,37227199
4.87,44269587
4.94,71667863
4.98,75843473
4.76,26179076
4.99,11722304
4.93,14040823
4.06,37897457
4.96,57127358
4.69,27901513
4.64,10608150
4.99,63754802
5.00,85426367
4.99,78828940
5.00,75004642
4.99,7566756
4.60,69441206
5.00,54180603
4.10,17346275
4.98,48798666
4.66,30298446
4.97,60968932
4.99,69809378
5.00,70545693
4.98,75843473
4.99,74938604
4.76,26179076
4.06,37897457
4.99,57822768
4.54,56174926
4.96,38894531
4.87,44269587
4.99,11722304
4.41,37227199
4.75,39460372
4.90,65855920
4.92,58923469
5.00,66781563
4.61,24524666
4.99,63754802
4.75,32079652
4.92,15595473
4.96,38894531
5.00,77112612
4.88,76323938
4.80,31498677
3.85,26169526
4.99,57822768
4.61,24524666
4.99,68952142
4.66,30298446
4.81,62968187
4.90,65855920
4.99,69809378
4.83,41375845
4.91,63601533
4.97,43094995
4.93,14040823
4.97,14558910
4.91,63807338
4.32,63120068
4.89,73058142
4.40,13759226
4.33,26953418
4.98,27119669
4.97,53388404
5.00,57333842
4.92,55758368
5.00,63364853
4.85,36181839
4.65,53589809
4.98,58963238
5.00,93437233
5.00,85426367
4.97,84584563
4.95,73111809
4.99,7566756
4.98,48798666
4.99,69809378
4.83,71245678
5.00,73293632
4.83,41375845
4.88,45295773
4.45,78792988
4.95,25060952
4.93,14040823
5.00,76676885
4.76,26179076
4.98,74490659
2.72,89584683
5.00,34790250
4.65,53589809
4.85,75504910
4.55,51153973
4.84,50547361
4.99,22608468
4.76,66038838
4.99,70606723
4.14,4628685
4.99,63754802
4.39,56237026
4.98,18179643
5.00,75818613
4.99,73214240
4.77,73169997
4.74,75054309
4.98,66989842
4.87,67025801
4.99,68952142
4.81,50753560
4.99,70606723
5.00,73293632
4.66,30298446
4.83,71245678
4.84,50547361
4.90,65855920
4.06,37897457
4.80,70413935
4.97,43094995
4.33,26953418
4.85,19352372
4.93,14040823
4.90,78851964
4.99,63754802
4.97,50799085
4.96,56909639
4.96,67141739
4.63,27191508
4.92,29412379
4.88,11318433
4.44,65090789
4.19,20932527
5.00,74810988
2.67,18714565
5.00,85426367
4.80,31498677
5.00,75980225
4.96,81968699
4.90,39844201
4.83,40303024
4.98,73280093
4.41,37227199
4.99,70606723
4.97,50799085
4.90,65855920
5.00,88330118
4.98,30442026
4.92,15595473
3.93,50066824
4.97,71493476
4.65,63113427
5.00,74416262
4.99,64023831
5.00,76534144
4.44,65090789
4.37,61535416
4.92,30123303
4.96,76136690
4.73,14953536
5.00,71824895
4.97,72813041
5.00,62959410
4.96,81968699
4.77,73169997
5.00,85426367
4.95,73111809
4.75,89896235
4.69,90162477
4.98,48798666
4.99,11722304
4.99,7566756
5.00,34790250
4.75,39460372
4.99,57822768
4.99,69809378
3.91,32135372
2.72,89584683
4.81,29133711
5.00,73293632
4.99,70606723
5.00,66781563
4.84,50547361
4.92,30123303
4.35,56449440
5.00,77102918
4.87,42137534
4.73,81001993
4.99,63754802
4.97,50799085
5.00,76676885
4.81,6264217
4.93,14040823
2.67,18714565
4.80,31498677
4.96,38894531
4.92,30123303
4.96,56909639
4.99,70606723
4.99,69809378
4.84,50547361
4.66,30298446
4.97,43094995
4.37,61535416
4.88,11318433
5.00,63364853
4.94,63327195
4.45,78792988
4.41,37227199
4.90,65855920
4.98,76748317
4.96,57127358
4.97,53388404
4.85,63411588
4.99,11722304
5.00,68649787
4.97,86253549
4.98,58963238
4.93,14040823
4.85,36181839
5.00,69426522
4.76,19106256
4.81,18782387
5.00,75818613
4.77,73169997
4.96,38894531
4.95,73111809
4.97,73288133
4.78,69427997
4.99,73263390
4.38,74786257
3.78,5835429
4.48,73103813
4.97,43094995
4.99,68952142
4.83,71245678
4.99,70606723
5.00,73293632
5.00,76676885
4.66,30298446
4.96,76136690
4.84,50547361
4.33,26953418
4.99,62309510
4.93,14040823
4.53,35745848
3.62,49498548
4.88,69426902
4.82,12917245
4.87,20225061
4.61,55021685
4.99,46087689
3.61,15833045
5.00,74810988
2.67,18714565
5.00,75980225
5.00,84602078
4.75,72998549
5.00,84176299
4.98,76065903
4.98,74693164
3.33,81960819
4.45,78792988
4.99,70606723
3.93,50066824
4.97,50799085
4.62,68163357
4.98,63254674
5.00,88330118
5.00,71824895
4.92,30123303
4.90,65855920
4.99,64023831
4.81,6264217
4.83,40785729
4.92,15595473
4.98,60446855
4.89,66710871
4.95,41054232
4.63,25135003
4.94,61662144
4.09,29055739
4.75,44709844
4.96,38894531
4.80,31498677
4.38,74786257
5.00,78265213
4.82,59772235
5.00,66781563
4.80,63268351
4.61,24524666
4.98,58963238
4.99,11722304
4.95,68707373
5.00,63364853
4.92,30123303
3.59,85861227
4.61,55021685
4.91,62874043
5.00,71824895
4.92,65989172
4.99,61484161
4.41,37227199
4.88,11318433
4.92,36274130
5.00,68465063
4.76,66038838
4.54,63234634
4.70,56074038
4.76,26950979
4.92,15595473
4.87,44269587
4.75,37515509
5.00,75818613
5.00,75004642
4.97,35835865
4.99,73263390
5.00,54180603
4.96,75829015
4.59,10696803
4.74,61130085
4.60,69441206
5.00,73293632
4.98,74490659
